Num2,Linear
11960,3.1571e-05
11960,3.0081e-05
11970,2.9041e-05
11970,3.128e-05
11970,1.998e-05
11970,3.02e-05
11970,3.323e-05
11970,3.117e-05
11970,4.042e-05
11970,5.6e-07
11970,2.638e-05
11970,3.713e-05
11980,1.05e-06
11980,1.382e-05
11980,3.479e-05
11980,1.265e-05
11980,6.55e-06
11980,4.3631e-05
11980,4.423e-05
11980,1.657e-05
11980,2.304e-05
11980,2.305e-05
11990,6.08e-06
11990,2.032e-05
11990,2.5101e-05
11990,1.6271e-05
11990,3.43e-05
11990,1.56e-05
11990,1.227e-05
11990,1.34e-06
11990,1.979e-05
11990,9.82e-06
12000,1.196e-05
12000,1.017e-05
12000,2.485e-05
12000,3.84e-05
12000,1.539e-05
12000,1.275e-05
12000,8.66e-06
12000,3.964e-05
12000,1.383e-05
12000,4.2541e-05
12010,4.346e-05
12010,7.99e-06
12010,5.98e-06
12010,2.838e-05
12010,3.5e-05
12010,1.36e-06
12010,1.151e-05
12010,2.488e-05
12010,9.2e-06
12010,2.077e-05
12020,1.628e-05
12020,3.487e-05
12020,1.092e-05
12020,1.32e-06
12020,2.32e-06
12020,8.17e-06
12020,4.55e-06
12020,6.68e-06
12020,2.8071e-05
12020,3.59e-06
12030,1.003e-05
12030,1.242e-05
12030,1.9661e-05
12030,1.029e-05
12030,4.82e-06
12030,2.395e-05
12030,1.177e-05
12030,1.455e-05
12030,5.28e-06
12030,1.99e-05
12040,4.008e-05
12040,6.9e-07
12040,5.3e-06
12040,7.3e-06
12040,5.021e-06
12040,3.726e-05
12040,3.507e-05
12040,3.92e-06
12040,3.897e-05
12040,1.117e-05
12050,3.9761e-05
12050,1.642e-05
12050,3.37e-05
12050,1.992e-05
12050,3.133e-05
12050,6.28e-06
12050,2.4291e-05
12050,4.35e-05
12050,9.44e-06
12050,1.362e-05
12060,4.63e-06
12060,1.364e-05
12060,1.018e-05
12060,3.2211e-05
12060,1.532e-05
12060,1.506e-05
12060,9.29e-06
12060,4.482e-05
12060,2.989e-05
12060,1.2391e-05
12070,2.407e-05
12070,1.437e-05
12070,4.005e-05
12070,2.977e-05
12070,3.3881e-05
12070,4.069e-05
12070,3.503e-05
12070,2.282e-05
12070,5.14e-06
12070,1.29e-06
12080,2.44e-06
12080,2.82e-06
12080,2.752e-05
12080,2.552e-05
12080,1.95e-06
12080,1.333e-05
12080,9.52e-06
12080,3.4301e-05
12080,2.753e-05
12080,4.095e-05
12090,1.093e-05
12090,3.837e-05
12090,4.467e-05
12090,3.627e-05
12090,4.107e-05
12090,2.08e-05
12090,3.127e-05
12090,1.73e-05
12090,4.255e-05
12090,4.3081e-05
12100,4.698e-05
12100,3.297e-05
12100,2.4981e-05
12100,3.625e-05
12100,3.249e-05
12100,9.57e-06
12100,1.902e-05
12100,5.11e-06
12100,3.517e-05
12100,1.626e-05
12110,2.456e-05
12110,1.495e-05
12110,1.5561e-05
12110,2.29e-05
12110,1.376e-05
12110,6.26e-06
12110,4e-06
12110,3.928e-05
12110,2.664e-05
12110,2.363e-05
12120,2.684e-05
12120,2.68e-06
12120,7.871e-06
12120,3.752e-05
12120,2.653e-05
12120,2.617e-05
12120,1.23e-06
12120,1.08e-05
12120,4.606e-05
12120,3.005e-05
12130,2.1271e-05
12130,3.852e-05
12130,3.859e-05
12130,3.2741e-05
12130,3.508e-05
12130,2.451e-05
12130,1.128e-05
12130,3.172e-05
12130,1.157e-05
12130,1.503e-05
12140,4.4371e-05
12140,2.773e-05
12140,3.214e-05
12140,2.2051e-05
12140,5.22e-06
12140,6.07e-06
12140,3.147e-05
12140,1.3641e-05
12140,1.846e-05
12140,2.87e-05
12150,2.36e-05
12150,1.901e-05
12150,4.402e-05
12150,3.315e-05
12150,3.782e-05
12150,1.001e-05
12150,3.6841e-05
12150,3.749e-05
12150,4.359e-05
12150,3.375e-05
12160,1.977e-05
12160,2.566e-05
12160,8.9e-07
12160,1.851e-05
12160,3.26e-05
12160,1.792e-05
12160,2.2151e-05
12160,3.169e-05
12160,7.77e-06
12160,8.9e-06
12170,2.434e-05
12170,2.721e-05
12170,3.0611e-05
12170,2.838e-05
12170,2.7181e-05
12170,2.281e-05
12170,4.347e-05
12170,1.63e-06
12170,1.354e-05
12170,4.075e-05
12180,3.01e-05
12180,4.617e-05
12180,3.313e-05
12180,4.541e-05
12180,3.596e-05
12180,4.66e-06
12180,1.894e-05
12180,2.866e-05
12180,1.668e-05
12180,3.923e-05
12190,3.432e-05
12190,4.186e-05
12190,2.4791e-05
12190,5.62e-06
12190,3.787e-05
12190,3.573e-05
12190,4e-06
12190,3.4171e-05
12190,3.784e-05
12190,4.14e-05
12200,1.027e-05
12200,3.587e-05
12200,3.2621e-05
12200,1.303e-05
12200,1.361e-05
12200,1.041e-05
12200,2.97e-05
12200,2.331e-05
12200,1.485e-05
12200,2.519e-05
12210,1.145e-05
12210,4.613e-05
12210,1.1e-05
12210,4.295e-05
12210,4.4361e-05
12210,1.41e-06
12210,1.986e-05
12210,3.2131e-05
12210,5.77e-06
12210,8e-07
12220,3.8811e-05
12220,2.083e-05
12220,1.239e-05
12220,4.549e-05
12220,2.972e-05
12220,2.6701e-05
12220,2.571e-05
12220,4.128e-05
12220,3.789e-05
12220,2.714e-05
12230,4.112e-05
12230,3.466e-05
12230,3.318e-05
12230,4.207e-05
12230,1.048e-05
12230,6.5e-07
12230,2.131e-05
12230,2.75e-05
12230,8.26e-06
12230,3.8e-05
12240,4.144e-05
12240,2.894e-05
12240,3.117e-05
12240,2.41e-06
12240,3.343e-05
12240,4.4501e-05
12240,6.99e-06
12240,2.883e-05
12240,4.332e-05
12240,3.5e-06
12250,2.35e-06
12250,2.862e-05
12250,4.3431e-05
12250,1.462e-05
12250,1.306e-05
12250,5.59e-06
12250,3.91e-05
12250,3.8851e-05
12250,3.109e-05
12250,3.5041e-05
12260,4.44e-06
12260,2.29e-05
12260,2.462e-05
12260,6.45e-06
12260,4.345e-05
12260,1.36e-06
12260,1.5e-05
12260,3.376e-05
12260,3.768e-05
12260,3.45e-05
12270,3.5511e-05
12270,4.626e-05
12270,4.1291e-05
12270,4.209e-05
12270,1.362e-05
12270,4.527e-05
12270,3.757e-05
12270,4.062e-05
12270,3.81e-05
12270,4.0341e-05
12280,3.538e-05
12280,7.01e-06
12280,7.21e-06
12280,3.2e-06
12280,3.594e-05
12280,4.014e-05
12280,3.138e-05
12280,1.493e-05
12280,4.098e-05
12280,1.049e-05
12290,4.254e-05
12290,2.164e-05
12290,4.1e-05
12290,4.3821e-05
12290,3.2e-06
12290,4.7341e-05
12290,2.35e-06
12290,6.7e-07
12290,3.161e-05
12290,1.824e-05
12300,2.577e-05
12300,3.933e-05
12300,4.203e-05
12300,5.23e-06
12300,3.805e-05
12300,3.1871e-05
12300,3.71e-06
12300,4.4001e-05
12300,2.699e-05
12300,3.91e-06
12310,3.451e-05
12310,2.248e-05
12310,2.753e-05
12310,3.503e-05
12310,5.39e-06
12310,6.6e-07
12310,3.747e-05
12310,1.853e-05
12310,2.881e-05
12310,4.4331e-05
12320,4.9e-06
12320,4.8491e-05
12320,2.696e-05
12320,2.825e-05
12320,6e-06
12320,3.176e-05
12320,3.9671e-05
12320,1.061e-05
12320,7.38e-06
12320,3.06e-06
12330,2.5521e-05
12330,2.958e-05
12330,7.54e-06
12330,4.1431e-05
12330,1.172e-05
12330,4.071e-05
12330,2.097e-05
12330,2.716e-05
12330,6.79e-06
12330,4.682e-05
12340,3.19e-06
12340,4.434e-05
12340,2.814e-05
12340,3.208e-05
12340,4.368e-05
12340,4.23e-05
12340,9.43e-06
12340,4.02e-06
12340,3.06e-06
12340,4.65e-06
12350,4.658e-05
12350,3.3331e-05
12350,3.201e-05
12350,3.15e-05
12350,3.077e-05
12350,3.082e-05
12350,2.48e-05
12350,4.615e-05
12350,1.358e-05
12350,2.013e-05
12360,1.038e-05
12360,9.54e-06
12360,2.243e-05
12360,3.302e-05
12360,1.5981e-05
12360,3.85e-05
12360,3.936e-05
12360,9.45e-06
12360,3.428e-05
12360,3.864e-05
12370,6.02e-06
12370,4.578e-05
12370,2.707e-05
12370,3.9951e-05
12370,4.485e-05
12370,2.774e-05
12370,3.8291e-05
12370,2.594e-05
12370,4.35e-06
12370,2.467e-05
12380,2.094e-05
12380,2.686e-05
12380,1.117e-05
12380,1.279e-05
12380,2.105e-05
12380,4.208e-05
12380,1.471e-05
12380,2.407e-05
12380,3.414e-05
12380,4.0131e-05
12390,3.247e-05
12390,4.696e-05
12390,1.951e-05
12390,1.8801e-05
12390,3.577e-05
12390,3.6e-05
12390,3.587e-05
12390,1.167e-05
12390,4.5e-05
12390,1.129e-05
12400,4.3251e-05
12400,2.202e-05
12400,3.245e-05
12400,2.688e-05
12400,3.504e-05
12400,3.65e-05
12400,1.781e-05
12400,1.924e-05
12400,7.16e-06
12400,3.1581e-05
12410,3.85e-06
12410,7.8e-06
12410,4.29e-06
12410,3.609e-05
12410,4.132e-05
12410,3.9501e-05
12410,3.052e-05
12410,1.981e-05
12410,4.217e-05
12410,2.225e-05
12420,1.126e-05
12420,1.017e-05
12420,3.443e-05
12420,4.556e-05
12420,4.178e-05
12420,1.482e-05
12420,2.097e-05
12420,1.739e-05
12420,4.699e-05
12420,3.041e-05
12430,4.661e-05
12430,2.597e-05
12430,1.503e-05
12430,4.6221e-05
12430,2.647e-05
12430,1.541e-05
12430,7.98e-06
12430,7.73e-06
12430,4.015e-05
12430,8.46e-06
12440,1.417e-05
12440,7.94e-06
12440,3.581e-05
12440,1.464e-05
12440,8.67e-06
12440,2.232e-05
12440,2.242e-05
12440,9.8e-06
12440,3.7861e-05
12440,3.822e-05
12450,3.431e-05
12450,2.101e-05
12450,4.6241e-05
12450,2.333e-05
12450,3.698e-05
12450,4.663e-05
12450,3.329e-05
12450,4.56e-05
12450,4.3311e-05
12450,1.846e-05
12460,1.023e-05
12460,1.277e-05
12460,3.5891e-05
12460,4.572e-05
12460,4.177e-05
12460,1.32e-06
12460,1.1651e-05
12460,3.722e-05
12460,3.282e-05
12460,7.6e-07
12470,2.0341e-05
12470,7.63e-06
12470,1.265e-05
12470,1.043e-05
12470,3.5621e-05
12470,2.304e-05
12470,2.137e-05
12470,3.0831e-05
12470,3.566e-05
12470,4.91e-06
12480,2.68e-05
12480,4.771e-06
12480,2.632e-05
12480,4.605e-05
12480,3.968e-05
12480,2.481e-05
12480,3.102e-05
12480,1.439e-05
12480,1.018e-05
12480,1.87e-06
12490,4.008e-05
12490,2.261e-05
12490,4.0701e-05
12490,2.3601e-05
12490,1.656e-05
12490,1.41e-05
12490,3.655e-05
12490,3.22e-06
12490,5.08e-06
12490,2.47e-06
12500,1.252e-05
12500,3.7301e-05
12500,2.804e-05
12500,3.354e-05
12500,4.396e-05
12500,3.1e-06
12500,3.505e-05
12500,1.7831e-05
12500,1.474e-05
12500,2.197e-05
12510,2.732e-05
12510,4.041e-05
12510,4.621e-05
12510,1.52e-05
12510,3.43e-06
12510,3.36e-06
12510,4.024e-05
12510,2.202e-05
12510,1.763e-05
12510,2.225e-05
12520,4.4831e-05
12520,3.2621e-05
12520,1.943e-05
12520,5.11e-06
12520,1.311e-05
12520,2.34e-06
12520,1.396e-05
12520,2.725e-05
12520,3.428e-05
12520,1.313e-05
12530,2.453e-05
12530,2.901e-05
12530,4.161e-05
12530,3.629e-05
12530,2.861e-05
12530,3.0401e-05
12530,1.227e-05
12530,4.23e-05
12530,3.983e-05
12530,2.533e-05
12540,2.456e-05
12540,6.16e-06
12540,3.1941e-05
12540,8.58e-06
12540,3.567e-05
12540,2.384e-05
12540,4.124e-05
12540,4.351e-05
12540,2.723e-05
12540,2.539e-05
12550,2.608e-05
12550,2.5101e-05
12550,4.6891e-05
12550,3.88e-06
12550,1.779e-05
12550,1.504e-05
12550,1.436e-05
12550,1.472e-05
12550,2.9191e-05
12550,4.1301e-05
12560,2.637e-05
12560,2.996e-05
12560,1.087e-05
12560,9.55e-06
12560,2.741e-05
12560,2.402e-05
12560,3.7431e-05
12560,4.4121e-05
12560,2.4301e-05
12560,4.2e-05
12570,3.264e-05
12570,2.124e-05
12570,1.303e-05
12570,1.4e-07
12570,2.234e-05
12570,9.35e-06
12570,3.594e-05
12570,2.094e-05
12570,2.6541e-05
12570,3.5501e-05
12580,2.0841e-05
12580,3.8371e-05
12580,6.97e-06
12580,2.695e-05
12580,2.3e-07
12580,1.681e-05
12580,1.52e-06
12580,1.707e-05
12580,1.166e-05
12580,2.036e-05
12590,1.12e-05
12590,3.413e-05
12590,2.94e-06
12590,2.452e-05
12590,1.221e-05
12590,3.59e-06
12590,2.761e-05
12590,3.284e-05
12590,7.19e-06
12590,1.5e-05
12600,3.5421e-05
12600,1.033e-05
12600,4.1461e-05
12600,2.6641e-05
12600,2.229e-05
12600,5.48e-06
12600,1.639e-05
12600,3.155e-05
12600,3.243e-05
12600,3.8e-06
12610,1.991e-05
12610,4.764e-05
12610,2.655e-05
12610,3.28e-06
12610,1.19e-06
12610,4.26e-06
12610,2.554e-05
12610,4.114e-05
12610,4.713e-05
12610,4.083e-05
12620,3.078e-05
12620,1.692e-05
12620,7.24e-06
12620,3.534e-05
12620,1.483e-05
12620,2.151e-05
12620,6.71e-06
12620,5.0721e-05
12620,3.462e-05
12620,5.75e-06
12630,4.4361e-05
12630,1.458e-05
12630,2.356e-05
12630,9.75e-06
12630,2.3351e-05
12630,4.4951e-05
12630,2.9661e-05
12630,4.1811e-05
12630,9.9e-06
12630,3.93e-06
12640,8.54e-06
12640,3.3781e-05
12640,4.589e-05
12640,4.769e-05
12640,3.294e-05
12640,4.722e-05
12640,5.24e-06
12640,3.203e-05
12640,4.6941e-05
12640,5.3431e-05
12650,3.859e-05
12650,4.6e-05
12650,2.538e-05
12650,1.443e-05
12650,2.647e-05
12650,9.14e-06
12650,2.334e-05
12650,3.323e-05
12650,3.21e-06
12650,3.558e-05
12660,5.131e-05
12660,2.851e-05
12660,1.401e-05
12660,3.8131e-05
12660,1.4641e-05
12660,3.7041e-05
12660,2.148e-05
12660,2.719e-05
12660,3.02e-06
12660,3.185e-05
12670,4.435e-05
12670,3.17e-05
12670,1.687e-05
12670,3.415e-05
12670,2.903e-05
12670,3.627e-05
12670,5.57e-06
12670,1.467e-05
12670,3.32e-05
12670,5.57e-06
12680,4.467e-05
12680,1.149e-05
12680,3.462e-05
12680,3.145e-05
12680,2.199e-05
12680,2.923e-05
12680,2.845e-05
12680,4.511e-05
12680,2.539e-05
12680,6.86e-06
12690,3.261e-05
12690,4.0841e-05
12690,1.4321e-05
12690,4.3811e-05
12690,1.067e-05
12690,1.86e-06
12690,4.81e-06
12690,1.047e-05
12690,1.819e-05
12690,3.786e-05
12700,3.26e-06
12700,2.362e-05
12700,3.757e-05
12700,2.49e-05
12700,4.42e-06
12700,1.76e-06
12700,1.065e-05
12700,3.2871e-05
12700,5.51e-06
12700,4.723e-05
12710,4.739e-05
12710,1.197e-05
12710,1.92e-06
12710,4.079e-05
12710,7.91e-06
12710,1.638e-05
12710,3.5161e-05
12710,2.4081e-05
12710,9.62e-06
12710,4.696e-05
12720,4.577e-05
12720,4.43e-05
12720,9.54e-06
12720,3.5671e-05
12720,3.179e-05
12720,2.853e-05
12720,2.448e-05
12720,2.483e-05
12720,4.35e-06
12720,3.199e-05
12730,4.98e-06
12730,3.409e-05
12730,3.5971e-05
12730,2.386e-05
12730,3.994e-05
12730,1.062e-05
12730,4.167e-05
12730,1.77e-05
12730,3.4511e-05
12730,3.086e-05
12740,3.954e-05
12740,4.031e-05
12740,2.426e-05
12740,2.01e-06
12740,4.0331e-05
12740,3.85e-06
12740,1.238e-05
12740,3.85e-05
12740,3.344e-05
12740,2.9e-05
12750,1.939e-05
12750,3.271e-05
12750,1.562e-05
12750,4.027e-05
12750,8.21e-06
12750,3.256e-05
12750,2.8e-07
12750,3.5991e-05
12750,5.95e-06
12750,2.738e-05
12760,4.744e-05
12760,2.723e-05
12760,2.9021e-05
12760,1.001e-05
12760,2.115e-05
12760,4.489e-05
12760,1.236e-05
12760,2.1171e-05
12760,3.709e-05
12760,1.255e-05
12770,4.555e-05
12770,2.89e-05
12770,1.405e-05
12770,3.508e-05
12770,3.333e-05
12770,4.1981e-05
12770,4.726e-05
12770,2.281e-05
12770,5.6e-07
12770,2.133e-05
12780,2.2381e-05
12780,2.2e-05
12780,3.543e-05
12780,1.38e-06
12780,8.97e-06
12780,4.5251e-05
12780,4.049e-05
12780,1.125e-05
12780,2.682e-05
12780,3.092e-05
12790,3.7331e-05
12790,4.47e-05
12790,1.774e-05
12790,4.1e-07
12790,4.752e-05
12790,4.163e-05
12790,5.07e-06
12790,3.556e-05
12790,4.118e-05
12790,2.03e-06
12800,1.265e-05
12800,3.651e-05
12800,3.681e-05
12800,3.6891e-05
12800,2.847e-05
12800,1.97e-05
12800,2.025e-05
12800,1.3291e-05
12800,2.876e-05
12800,4.597e-05
12810,2.316e-05
12810,1.61e-06
12810,7.91e-06
12810,2.478e-05
12810,3.127e-05
12810,1.22e-05
12810,2.286e-05
12810,4.26e-06
12810,4.04e-06
12810,3.713e-05
12820,1.954e-05
12820,4.35e-05
12820,4.464e-05
12820,3.531e-05
12820,2.269e-05
12820,2.762e-05
12820,3.243e-05
12820,5.14e-06
12820,4.169e-05
12820,3.12e-06
12830,1.739e-05
12830,7.27e-06
12830,1.0501e-05
12830,4.065e-05
12830,2.102e-05
12830,2.6641e-05
12830,1.898e-05
12830,3.1e-07
12830,1.59e-06
12830,4.701e-05
12840,4.488e-05
12840,1.813e-05
12840,4.045e-05
12840,1.808e-05
12840,2.998e-05
12840,3.476e-05
12840,4.1131e-05
12840,4.457e-05
12840,1.435e-05
12840,3.8551e-05
12850,2.4e-06
12850,1.767e-05
12850,3.9241e-05
12850,1.461e-05
12850,7.02e-06
12850,4.09e-05
12850,3.498e-05
12850,8.63e-06
12850,7.63e-06
12850,2.8861e-05
12860,2.392e-05
12860,1.786e-05
12860,3.0711e-05
12860,6.61e-06
12860,1.821e-05
12860,3.953e-05
12860,4.408e-05
12860,1.338e-05
12860,2.5651e-05
12860,3.515e-05
12870,8.25e-06
12870,4.57e-06
12870,3.352e-05
12870,3.612e-05
12870,1.13e-05
12870,3.724e-05
12870,2.767e-05
12870,2.5821e-05
12870,1.832e-05
12870,9.33e-06
12880,1.25e-05
12880,3.8571e-05
12880,2.653e-05
12880,3.3321e-05
12880,3.991e-05
12880,1.0911e-05
12880,2.63e-06
12880,1.684e-05
12880,3.389e-05
12880,3.583e-05
12890,2.289e-05
12890,4.43e-06
12890,5.95e-06
12890,3.386e-05
12890,1.907e-05
12890,4.683e-05
12890,2.498e-05
12890,1.06e-05
12890,4.222e-05
12890,2.504e-05
12900,1.332e-05
12900,1.213e-05
12900,1.698e-05
12900,2e-05
12900,2.7861e-05
12900,1.427e-05
12900,2.272e-05
12900,3.1e-06
12900,1.191e-05
12900,2.724e-05
12910,2.991e-05
12910,2.705e-05
12910,1.936e-05
12910,2.78e-05
12910,1.781e-05
12910,2.23e-06
12910,2.046e-05
12910,1.476e-05
12910,1.742e-05
12910,3.24e-06
12920,1.446e-05
12920,1.302e-05
12920,5.29e-06
12920,3.0031e-05
12920,2.009e-05
12920,4.2e-07
12920,3.3571e-05
12920,3.451e-05
12920,3.6881e-05
12920,8.41e-06
12930,3.8e-06
12930,3.278e-05
12930,1.14e-06
12930,6.61e-06
12930,3.373e-05
12930,2.661e-05
12930,2.638e-05
12930,3.151e-05
12930,3.0041e-05
12930,3.49e-06
12940,3.069e-05
12940,2.254e-05
12940,1.32e-05
12940,1.514e-05
12940,2.628e-05
12940,3.3661e-05
12940,3.078e-05
12940,9e-06
12940,3.312e-05
12940,1.512e-05
12950,2.845e-05
12950,1.2581e-05
12950,2.693e-05
12950,3.241e-05
12950,2.925e-05
12950,3.39e-06
12950,3.455e-05
12950,1.817e-05
12950,3.55e-06
12950,3.498e-05
12960,8.46e-06
12960,2.861e-05
12960,3.203e-05
12960,1.494e-05
12960,2.098e-05
12960,1.417e-05
12960,3.75e-06
12960,2.257e-05
12960,1.048e-05
12960,4.35e-06
12970,1.53e-05
12970,2.993e-05
12970,2.672e-05
12970,2.921e-05
12970,2.478e-05
12970,1.71e-05
12970,2.779e-05
12970,2.38e-05
12970,3.8931e-05
12970,1.119e-05
12980,8.6e-07
12980,1.662e-05
12980,1.168e-05
12980,1.579e-05
12980,1.103e-05
12980,2.536e-05
12980,2.921e-05
12980,3.129e-05
12980,1.665e-05
12980,1.557e-05
12990,2.609e-05
12990,4.36e-06
12990,4e-07
12990,3.721e-05
12990,3.347e-05
12990,2.896e-05
12990,4.58e-06
12990,1.284e-05
12990,6.97e-06
12990,3.4431e-05
13000,2.614e-05
13000,1.434e-05
13000,1.289e-05
13000,3.91e-06
13000,7.56e-06
13000,3.4631e-05
13000,1.968e-05
13000,1.31e-06
13000,3.718e-05
13000,5.46e-06
13010,2.459e-05
13010,1.5951e-05
13010,8.92e-06
13010,3.6591e-05
13010,8e-06
13010,2.2021e-05
13010,5e-06
13010,2.0031e-05
13010,5.19e-06
13010,2.6321e-05
13020,3.021e-05
13020,9.231e-06
13020,1.329e-05
13020,1.92e-06
13020,2.147e-05
13020,8.12e-06
13020,2.768e-05
13020,1.098e-05
13020,2.901e-05
13020,2.286e-05
13030,1.725e-05
13030,2.854e-05
13030,3.76e-06
13030,1.489e-05
13030,1.95e-05
13030,4.29e-06
13030,3.646e-05
13030,2.385e-05
13030,3.3051e-05
13030,1.019e-05
13040,8.991e-06
13040,2.836e-05
13040,6.49e-06
13040,1.034e-05
13040,1.0381e-05
13040,3.05e-05
13040,2.004e-05
13040,2.682e-05
13040,2.206e-05
13040,1.818e-05
13050,3.1e-07
13050,8.07e-06
13050,2.24e-05
13050,7.14e-06
13050,2.59e-06
13050,1.8641e-05
13050,4.8e-07
13050,1.7761e-05
13050,8.14e-06
13050,3.297e-05
13060,2.636e-05
13060,2.93e-05
13060,1.549e-05
13060,2.88e-06
13060,3.347e-05
13060,3.155e-05
13060,3.517e-05
13060,2.797e-05
13060,1.691e-05
13060,1.755e-05
13070,1.5e-06
13070,1.112e-05
13070,5.7e-06
13070,1.056e-05
13070,3.41e-06
13070,1.099e-05
13070,8.54e-06
13070,1.74e-05
13070,5.25e-06
13070,4.79e-06
13080,1.105e-05
13080,3.743e-05
13080,2.625e-05
13080,5.57e-06
13080,3.2691e-05
13080,2.524e-05
13080,1.917e-05
13080,1.4e-06
13080,3.02e-06
13080,1.133e-05
13090,2.442e-05
13090,1.7e-05
13090,2.958e-05
13090,1.687e-05
13090,3.142e-05
13090,9.33e-06
13090,1.121e-05
13090,1.779e-05
13090,2.5e-06
13090,2.942e-05
13100,4.2e-06
13100,1.338e-05
13100,2.613e-05
13100,1.48e-05
13100,3.44e-05
13100,9.26e-06
13100,9.16e-06
13100,2.031e-05
13100,2.806e-05
13100,1.3211e-05
13110,1.944e-05
13110,1.295e-05
13110,3.035e-05
13110,1.161e-05
13110,5.79e-06
13110,3.413e-05
13110,2.996e-05
13110,8.69e-06
13110,2.7901e-05
13110,3.016e-05
13120,3.349e-05
13120,1.958e-05
13120,3.6201e-05
13120,2.393e-05
13120,3.38e-06
13120,3.217e-05
13120,3.7201e-05
13120,1.164e-05
13120,2.822e-05
13120,2.82e-05
13130,3e-06
13130,2.871e-05
13130,4.6e-06
13130,3.043e-05
13130,1.844e-05
13130,2.238e-05
13130,1.638e-05
13130,4.53e-06
13130,1.79e-05
13130,2.1681e-05
13140,1.096e-05
13140,7.76e-06
13140,2.6971e-05
13140,7.22e-06
13140,9.7e-06
13140,4.18e-06
13140,5.2e-06
13140,6.2e-06
13140,3.066e-05
13140,2.027e-05
13150,2.232e-05
13150,1.8471e-05
13150,3.777e-05
13150,1.694e-05
13150,2.112e-05
13150,3.3251e-05
13150,3.691e-05
13150,2.526e-05
13150,3.207e-05
13150,2.855e-05
13160,2.7961e-05
13160,3.122e-05
13160,2.609e-05
13160,1.953e-05
13160,1.293e-05
13160,3.9921e-05
13160,1.662e-05
13160,1.862e-05
13160,3.221e-05
13160,2.87e-06
13170,1.553e-05
13170,2.704e-05
13170,6.96e-06
13170,3.18e-06
13170,2.699e-05
13170,3.715e-05
13170,2.695e-05
13170,1.873e-05
13170,2.1791e-05
13170,7.63e-06
13180,7.4e-07
13180,2.531e-05
13180,1.759e-05
13180,1.282e-05
13180,1.67e-05
13180,1.4331e-05
13180,3.814e-05
13180,2.558e-05
13180,3.028e-05
13180,2.941e-05
13190,1.9341e-05
13190,3.422e-05
13190,5.05e-06
13190,1.052e-05
13190,3.564e-05
13190,2.095e-05
13190,2.423e-05
13190,7.23e-06
13190,2.67e-05
13190,2.291e-05
13200,3.7601e-05
13200,3.336e-05
13200,1.689e-05
13200,3.533e-05
13200,2.895e-05
13200,7.29e-06
13200,7.361e-06
13200,6.75e-06
13200,2.854e-05
13200,9.16e-06
13210,1.517e-05
13210,2.638e-05
13210,1.882e-05
13210,2.365e-05
13210,1.499e-05
13210,3.2211e-05
13210,1.878e-05
13210,6.98e-06
13210,9.44e-06
13210,7.33e-06
13220,9.4e-07
13220,1.722e-05
13220,2.709e-05
13220,1.18e-05
13220,7.861e-06
13220,3.085e-05
13220,3.335e-05
13220,3.57e-05
13220,2.085e-05
13220,2.689e-05
13230,2.825e-05
13230,2.9131e-05
13230,6.62e-06
13230,3.061e-05
13230,5.6e-06
13230,6.26e-06
13230,2.92e-05
13230,3.1181e-05
13230,1.519e-05
13230,2.33e-05
13240,3.236e-05
13240,3.726e-05
13240,2.811e-05
13240,1.68e-06
13240,7.61e-06
13240,2.209e-05
13240,2.973e-05
13240,1.643e-05
13240,1.234e-05
13240,2.458e-05
13250,1.5841e-05
13250,1.42e-06
13250,1.774e-05
13250,7.92e-06
13250,3.03e-05
13250,6.14e-06
13250,3.2711e-05
13250,1.702e-05
13250,3.95e-06
13250,1.31e-05
13260,3.5e-07
13260,2.023e-05
13260,3.43e-05
13260,2.929e-05
13260,2.764e-05
13260,2.558e-05
13260,4.86e-06
13260,5.72e-06
13260,1.109e-05
13260,1.664e-05
13270,2.47e-05
13270,1.372e-05
13270,7.01e-06
13270,5.64e-06
13270,2.128e-05
13270,7.2e-06
13270,2.306e-05
13270,3.729e-05
13270,3.817e-05
13270,9.2e-07
13280,2.442e-05
13280,3.745e-05
13280,3.561e-05
13280,3.852e-05
13280,2.9801e-05
13280,3.52e-06
13280,2.515e-05
13280,1.685e-05
13280,1.582e-05
13280,3.434e-05
13290,2.18e-05
13290,3.317e-05
13290,1.539e-05
13290,1.08e-05
13290,3.352e-05
13290,3.81e-06
13290,2.465e-05
13290,9.251e-06
13290,6.2e-07
13290,2.79e-06
13300,1.448e-05
13300,6.11e-06
13300,3.83e-05
13300,1.977e-05
13300,1.54e-05
13300,2.489e-05
13300,3.052e-05
13300,1.987e-05
13300,1.6e-07
13300,3.176e-05
13310,1.335e-05
13310,7.33e-06
13310,2.5491e-05
13310,2.214e-05
13310,3.35e-06
13310,1.686e-05
13310,2.257e-05
13310,6.2e-07
13310,2.227e-05
13310,3.095e-05
13320,3.258e-05
13320,1.18e-05
13320,3.498e-05
13320,1.697e-05
13320,1.973e-05
13320,2.393e-05
13320,1.518e-05
13320,2.829e-05
13320,5.05e-06
13320,2.369e-05
13330,9.3e-06
13330,3.855e-05
13330,1.41e-05
13330,3.267e-05
13330,2.221e-05
13330,2.82e-05
13330,1.124e-05
13330,2.816e-05
13330,1.737e-05
13330,3.106e-05
13340,2.381e-05
13340,3.0421e-05
13340,2.423e-05
13340,3.052e-05
13340,1.348e-05
13340,1.74e-05
13340,2.726e-05
13340,1.764e-05
13340,2.259e-05
13340,2.247e-05
13350,2.971e-05
